N,P,K,pH,Crop
35.36692972960599,40.927115323325864,176.42418594534348,8.169509182264932,Cucumber
20.634834485949064,42.00900681507253,65.51035423913858,7.301604304619245,Bean
72.70634488277355,43.59030519475777,67.78891971947743,7.090157017637143,Barley
66.60485621018955,46.24858561285433,193.46646241927408,5.583523153787759,Date Palm
88.97248121743476,24.39433492309833,191.50460622195524,6.2399693405343335,Rice
76.15639394234972,19.349006824451248,269.50837821111423,6.878844255198779,Wheat
82.31328373463637,31.198943596735123,189.4684189150183,7.385511700250703,Wheat
35.38311153141758,21.702759054693242,289.9477551012126,7.171755499955232,Bean
25.969558940175055,32.04833750601048,62.17371209998244,7.727907969045072,Pea
77.55532764767725,36.75136381897211,74.50192119518528,6.339300792661122,Rice
82.61512653405376,35.97822583214616,61.01646539259535,7.19485782295742,Barley
99.1454627800606,21.85487991590546,96.319212583385,5.764426730172376,Onion
47.135590922028385,12.508709076443877,185.31752773541953,6.740996570749621,Wheat
43.481627721350485,24.37382023079934,211.393045356857,7.7504824988638035,Tomato
79.87716646677971,11.416736483685893,61.396289487167195,7.580202560287132,Olive
40.672318622771606,45.054366583271374,286.4927224613998,8.471928211516538,Cucumber
93.76815930432082,20.564485733203583,260.54134416259524,6.333673377963268,Rice
87.25714766587106,11.95068862504957,124.15312053927329,6.994567897521938,Barley
48.609462463751655,6.14514919575879,69.29688255661699,6.48859124132199,Onion
77.57839610123476,34.06200738289179,92.47176830476431,6.821809342177524,Barley
77.90885866762142,33.66060428546345,81.73610343874317,8.070850389608164,Rice
19.281148195233936,20.327187496158125,80.82094482473671,7.55262722556546,Pea
91.229761601161,8.227034998144296,179.6404221664335,8.147323574042744,Barley
55.472713520307146,23.43330027028544,111.46186062335008,6.110533324995659,Rice
84.38117194969675,19.004787277852714,139.5349291322861,8.120083353524315,Bean
38.804464092755055,35.470428788075424,297.3763333460806,5.679286822535153,Rice
90.59709056465805,32.26006622537106,221.07856223133618,8.165797841311457,Rice
45.02815108607468,21.4067177688893,287.24516676175034,6.4872213383821835,Onion
10.975388633226853,14.805164941474555,85.6391387582789,6.443762900242199,Lettuce
91.48437787773373,49.461618477001636,145.5348687081423,7.036265730095992,Barley
18.21580091075202,25.430072953825167,188.68295082058856,8.322070563169696,Sugarcane
38.73822738313734,35.97234061011066,69.1895154721845,5.643344094044216,Clover
95.50557703457244,11.324883541026235,51.046860906989465,6.556692925212236,Barley
95.55464322438004,26.851536484672902,217.60858344922937,8.069715966050007,Rice
61.60940993109575,6.239152394125947,210.45487920035885,6.6881634323064,Wheat
66.86534909528194,27.745480305970247,152.69720249990294,6.097470692791201,Rice
50.36009697804878,48.38078332029661,172.41101900800817,6.774382543994236,Wheat
36.388969452825805,22.28930208436101,153.86075014802242,6.6566575044750085,Lettuce
39.57980908329243,6.754820565871022,56.001261211222214,8.24624860440011,Bean
70.52666104693346,6.393010591370459,133.8429015543656,7.785803127229292,Date Palm
77.7137076493912,22.45940419760913,94.27056384932246,7.015346667232019,Barley
81.24211393532637,12.201122140843733,74.60604727534218,8.465111700164712,Pea
81.06563285150985,6.050844334768366,289.18010847233745,6.89583259382777,Wheat
18.208549274382133,39.029612627757956,199.8399312605414,5.674713492460826,Date Palm
54.49782742323233,25.63353539968508,232.16407105915067,6.286822965444955,Rice
15.180288401497986,18.016014738769453,128.84093581652937,6.808211440657938,Lettuce
59.4575994091362,45.50374323574163,148.2867823735038,5.970707872438361,Grape
49.73774512360393,10.226253209023653,109.23099847418086,8.34269537897213,Chickpea
89.89337644824698,48.01634730298937,74.24141774135619,7.800546693453319,Rice
41.58235112968708,19.12850228198088,94.75790936039596,6.304861601283318,Onion
20.536031478484528,44.97816525389066,249.37851132412146,7.272413600553747,Bean
22.869251384755227,32.132429441575766,219.38645129594397,7.664347471328716,Chickpea
78.5359568545725,42.20183118836694,186.73221899636923,8.323836786720394,Rice
65.6396256984635,49.28059234447089,168.772468216692,8.144906047526232,Rice
19.101040851051124,17.978244701843558,280.60857091403113,7.0455766784146405,Bean
17.569612550349767,48.251096843341685,68.1837369446671,7.823957859379053,Onion
73.08722183132079,22.526685270608915,120.150203309479,7.186434261482755,Barley
16.548670572777418,22.348035713161504,137.4844633926785,7.15811167013662,Bean
83.96740533613206,20.317419691452756,245.60645305319696,5.844225875014576,Sugarcane
73.56180044408467,29.363342330641334,298.12865504049284,5.878412974048456,Clover
17.32139025777098,11.936526943031918,110.16762868928826,7.088600845067372,Bean
17.635394267667273,29.917016841110502,268.5768335342701,6.306584634937019,Lettuce
98.7975620651058,29.37671655845018,257.65569010794786,5.563110707381406,Barley
43.68437161805083,39.28558156721915,106.16434941044164,7.668517611700636,Lettuce
43.357793236020186,42.51424828719135,149.83314504980564,5.597459790070495,Barley
83.15196105317523,24.819860764059083,152.4182173231298,7.285830523312164,Wheat
95.25237196454728,18.60499622081722,294.55516713163956,7.117581382381943,Wheat
98.74009574405838,16.67007037926925,95.22297534472457,8.406444071733414,Bean
77.80403667330475,13.758072651719237,249.78949277619552,6.952639418042925,Wheat
43.86336269778242,7.59414119895612,133.54817854327746,5.690804309133392,Rice
17.51506450288019,20.4101590475621,232.7175864440401,7.155063903419385,Bean
79.94322243346932,17.161146145885247,155.0027510739157,8.023288511848303,Clover
60.256382476222456,48.48878236398833,194.58994077913502,8.490547852844319,Rice
48.17998083222786,30.096897181251975,258.1529433315328,6.791029521067218,Wheat
91.57189465852623,20.62746675637284,251.04139124597103,6.4608962274902275,Rice
20.00777340755362,31.12104204471632,266.60579588492504,8.219959890855996,Potato
54.336259386177325,11.263851560556297,64.90433133616476,6.073726387228364,Onion
11.021828029067716,24.981968714099132,223.0126382599362,7.34628674509878,Bean
52.17945777947136,33.18054446394787,84.99684418044072,6.7171432725428435,Barley
15.067294811365361,27.000402430660312,153.95464200460276,5.623247094866666,Rice
20.693612464126474,23.080046029444592,187.1471037636721,6.541865422917093,Lettuce
20.577362209939437,49.723177500486415,150.68487118670768,6.295685567508023,Lettuce
68.42892719044572,44.614164296701716,179.90291895075188,7.558273461830461,Rice
77.1440391338881,33.05326811717481,299.13157719965477,8.346371493075754,Rice
62.503188858744366,30.621981253202726,83.80432842821368,6.304141562135913,Rice
96.59552936270877,32.92972159210628,218.86401133410638,7.934397817455045,Rice
43.73835215713336,14.059044852009496,149.0002415964038,5.666079450815229,Cotton
35.714087765367466,22.781198446894336,83.2524497268322,7.114363030119439,Bean
88.17392153705143,6.775678980090469,89.68419084357738,5.711650191129683,Sorghum
30.123625466750738,26.3995716869072,287.3182765614042,8.302098973391917,Sorghum
96.69002854965501,29.436106278094844,269.90037417794053,7.799053841672171,Rice
11.09390272208347,15.248738124644431,276.76049010375544,7.473849733613777,Bean
97.28909440368751,48.381298122448115,297.88319395684664,7.971689144873993,Rice
13.884392075551851,45.92545749217589,102.07884750212949,7.4425593867104896,Bean
90.2028802328264,37.496445595515766,138.85983434101544,8.406833191522873,Rice
57.49309981776699,29.002398294441317,217.30475748121668,7.641873843594315,Rice
99.36683165073703,44.148612184145826,170.9506349651618,8.27397582874674,Rice
16.641690826185897,10.879355472055831,154.59738334458336,7.051395676031914,Bean
59.846885596118874,40.57294074236982,139.45281233389827,5.851193238945588,Lentil
97.2372282057189,10.616936628508174,198.44515798586306,7.084533164269051,Wheat
57.078805975313394,40.739479814723246,193.8983571600205,5.88061848418928,Pea
66.64587743217362,17.409540571311062,90.36445851606001,7.277480437529215,Barley
72.61738200861555,44.469076145818505,167.93495937960978,6.947479181582989,Wheat
50.90869582909959,47.481894222142905,188.36794405246246,7.367726193498346,Wheat
66.48022720756572,11.695818623230203,192.57173468284762,5.530140943164495,Sorghum
62.58828807307902,25.820402227942708,102.52679822808796,6.084521474966092,Rice
91.10422094418901,49.14443201732083,235.5678480630717,6.9739912957363925,Wheat
14.090174230731208,26.753334618791598,56.29977370526741,8.351510684767405,Barley
35.28668706330073,43.85963851315453,138.70796388579066,6.6508271210654755,Lettuce
95.53703356689029,31.492918495909393,245.0531621339084,6.773116078160903,Wheat
90.12374055018248,21.889845856382085,190.97323026385058,7.644088267019867,Rice
51.009107750714165,17.86025999866416,115.29060812771506,7.311378271858354,Barley
65.8119338021383,14.145039098873927,223.73827983576192,6.396778450295,Tomato
34.96430646830194,39.28091861199638,191.84773603901834,6.732449186702283,Lettuce
26.930904375138518,22.394322807036254,249.0609023640968,6.153099396571697,Lettuce
51.7328564445984,28.0073957990338,233.75629654745583,8.398064377390625,Rice
41.80170052234475,27.154646600053187,202.52698050905866,5.891903144672079,Clover
62.529050066578485,30.977556315490904,172.0444188277035,6.615510353699259,Wheat
16.996117326848633,43.95097155310485,83.29553141688086,5.577516916660033,Pea
97.69553268995499,49.13327046125432,115.33325447134594,6.165338475800639,Rice
98.75896700316426,23.341289385821764,154.7748682292713,7.841413415140465,Rice
72.83455426177707,42.238351494783636,199.82482175159717,6.1035256968666385,Rice
58.24867297097084,39.40375075946229,178.4269638038262,5.740190207586897,Tomato
37.8574854657695,30.808802815500798,122.04613148988237,6.923359539533569,Lettuce
83.24155177362537,48.02212146253699,51.61608944742764,5.529907704203556,Date Palm
71.62580552984913,14.021353198778126,174.0598054752035,5.7542984632789995,Tomato
24.63552454104022,9.916889463932964,121.40649714056077,7.922877608688925,Tomato
91.98344660444582,43.428288512993994,233.65207517763378,7.814420034578819,Rice
84.0283518630852,24.761741748518673,55.98656631762087,8.245416461214688,Rice
95.48199219627317,43.11359843931772,196.20695282644772,8.06354630773225,Rice
75.3147557549524,45.18905923379367,285.3685593765164,7.549526689719454,Rice
65.20736763422109,7.810591712858215,93.60231677787488,5.656998571901989,Bean
47.6418732661557,44.75591433437273,167.91237268764883,7.848545853959973,Tomato
93.94556350186119,25.174357491623997,72.85549795428454,8.036532432521682,Rice
87.94575005503675,27.96946200519045,206.42047806533816,7.8972464373158635,Rice
14.069680309557047,33.19666299919446,187.6329201490564,7.0254371059240786,Bean
12.37302770475268,46.6872173028539,151.84138105320807,6.198705515948445,Lettuce
43.881703019024464,5.860224249339382,180.3442553684353,8.03598992706618,Cotton
82.94979977036496,26.45795607430177,274.1436646172525,7.6814884292204155,Rice
98.854851638345,35.94749190937523,99.07357557776676,8.442283523166555,Rice
23.537520199317537,37.52181309642028,55.64112792633681,5.967077793267799,Olive
63.47176438169216,36.163959419169856,265.4162211747753,6.176993749156165,Rice
44.28017709679194,11.049580823365483,194.27927059697663,6.135394449644508,Onion
97.29229580331429,18.472801476725657,272.66461386546064,7.8776193028640105,Sorghum
85.79070308221378,21.142198643765607,199.23630585329315,6.060721889350354,Rice
85.44958342400241,41.199674345577726,252.54027248992563,5.699979489469918,Cotton
52.18238438154732,17.544194258654887,157.418340838787,8.495682419756886,Citrus
47.33375521038987,14.481723374024142,237.46498282206718,5.574451634335447,Bean
34.60663647376356,48.085160856714324,278.260366722464,8.005732180476597,Grape
15.073794698583441,5.3988478301061,193.03074093055156,6.596100524651958,Lettuce
87.82501386295479,49.90193850568902,95.19628764059487,8.024846379273445,Rice
83.16109082170698,35.4569584485828,117.19940375754955,7.163861473633435,Barley
99.97459059575175,42.28111847521027,99.66114422435145,8.20489368845908,Rice
99.69731533665149,18.25787283557869,111.71425689893323,8.27857895924388,Barley
59.988853504236474,5.644187495017699,126.6038623377591,5.527294543842328,Alfalfa
79.20886736624594,38.204128335268855,188.78344668829712,5.726236527978365,Date Palm
95.02891568941853,42.53650686503041,196.99790736595818,6.251076188712567,Rice
86.46826516096704,38.32142593790836,156.62493681046527,7.507946249090505,Rice
32.26132915688779,11.428262928537738,203.85519495520884,8.164816589534517,Bean
50.54897217790842,38.90425650156361,70.39373140284148,6.879825853881888,Barley
21.62434736363455,39.601525194843845,71.94705926453999,7.320919348822796,Bean
95.86459245328501,34.63432320515247,92.95736508941461,6.0654995583866835,Rice
64.5557171005792,39.47521697580138,179.51937451008618,7.9149005016450555,Rice
30.577852495311646,43.06646478549795,103.4986696745784,8.401984334060408,Lentil
70.4530615965271,32.612185140685625,120.82110087314433,6.305796798743792,Rice
65.63154164121062,8.987212128635559,150.07820904324853,6.984477854801639,Wheat
42.23464462295564,26.94325143502449,252.96653100259496,5.758348331519121,Maize
20.220183297966614,8.494220060222228,53.46553397821503,7.177409969388905,Bean
70.44158760335196,23.339436396459387,212.34470505915561,7.008350325540041,Wheat
56.827693081341394,23.319792010653245,217.21913276017133,5.933309452465233,Tomato
79.50865525620753,7.9704429863108714,249.66394508915914,6.826198639354225,Wheat
56.814715100079404,20.69692402862657,283.1882347650783,6.502313956259689,Wheat
86.69633502866861,9.994914445609169,55.03446223732246,7.065492625915568,Barley
59.6716154897037,41.370584450414995,88.44592637830405,7.256963006286398,Barley
60.484417438184764,47.645961168401186,271.54282351399826,5.525486735821628,Rice
88.89882423925106,8.254241386607237,164.62964054675385,7.783017948848666,Barley
46.31345795911573,47.98018432812656,191.14765973336588,7.639042875585222,Cotton
22.061370560557666,28.515946970153532,215.75680093078685,6.598859158619566,Lettuce
12.590440868200508,18.480455507924326,219.76665112390936,5.658807806706455,Onion
77.9623530106257,8.458793387427358,282.935100829127,7.764797619355151,Cucumber
65.82785962181183,27.528092063168803,299.2373543529174,8.365525481434396,Rice
73.36717912893012,40.75319950208369,230.03936523273507,6.220454788066043,Rice
29.166774535801967,36.818891477001415,121.80530230128771,6.470573841211114,Lettuce
22.27343280280928,7.260170515878819,269.93810057358587,6.051438668445445,Lettuce
11.309019910109374,8.280582591555659,62.3052286351904,7.230808370034519,Bean
41.55288029259373,23.12929771846867,107.77021321862405,5.964524183942364,Date Palm
63.09259181691698,18.288072232157447,274.3464293659287,6.568581830384138,Wheat
45.30196405897591,15.457294537522152,114.04787860983873,7.591039041802789,Chickpea
49.37274298213561,17.645202450892114,105.16276490543711,7.180347949028045,Barley
91.37428250443736,41.156723448359806,84.5313232850618,6.659387692983806,Barley
41.34299203209703,46.81526241343342,264.7779394117291,6.760748805422626,Wheat
56.25905402438297,23.22962125374049,175.0145647977717,7.186332647869689,Wheat
80.52877114670288,45.77499509596237,218.7233007635387,5.517594183661484,Bean
45.68885040891431,19.46730655615469,109.76659601875741,5.73552960536083,Rice
65.98780302050861,26.43966438547062,239.51010525280412,8.143774203289034,Rice
87.61273378720706,15.171304901719987,240.00138624052462,5.733636967273872,Olive
95.45685612918778,33.821421897912984,128.14950622707505,7.620410788631515,Rice
23.236613283613416,49.0541501828664,152.67065825257072,8.260114492327158,Clover
93.3928862645345,32.15718932195204,102.42256935755022,6.312050812905193,Rice
54.29046637715844,21.101633785109698,294.14025583072606,6.611474311178543,Wheat
33.24199494690625,34.151785069573776,211.4006442646029,7.206764217534149,Bean
51.322218061443515,10.53143053094244,283.6359701788789,8.145126908915755,Olive
98.20293177569293,44.989658611942936,125.84638590728329,8.32571676178126,Rice
54.33562845935826,27.638777785092635,245.47272824922243,7.718689744333805,Rice
39.587644925875736,25.220738391783893,241.4646609711855,5.759859282564082,Citrus
67.00607688850532,31.363915480408362,222.9139129666354,7.507462466604553,Rice
31.613105690037376,33.11527382552311,291.40974381670014,6.730911165617986,Lettuce
16.827699529779753,8.229911280193086,148.38883402657888,6.912102998473185,Lettuce
21.59917497195843,35.71777495505311,82.67933089743931,5.647445171035531,Sugarcane
21.524125506199518,15.886925614198832,217.9272148110152,6.073186418039074,Lettuce
23.67124241610649,37.12786846279654,232.32745011930155,7.871540822600943,Pea
22.49444553844691,42.01406574728885,193.76514336470368,6.8618764991435794,Lettuce
67.67872703228932,41.178132839863416,101.70447328334907,6.404986724893447,Rice
26.369207595923033,29.86254353335501,176.11398541733882,6.652057221894875,Lettuce
41.11005549914769,28.407645153983804,128.04743414228236,8.06319853997704,Bean
90.71095689154106,11.429418260273527,156.86663204167226,7.746997052214871,Maize
52.65654762365851,39.8905767681411,211.30464396116597,6.3169461915432485,Rice
70.08019646689245,17.213422120102145,236.30368567270864,5.85250552063712,Wheat
25.508788408146685,27.351294026807594,108.05617272533578,6.255994664932215,Lettuce
27.30601169278037,17.79233418173825,151.33134016173835,8.2622693531642,Barley
13.678175463983099,11.022276334986191,117.29039274790729,7.244766513549266,Bean
25.204155676494807,33.330096360128145,99.65790346546729,7.100440626234349,Bean
35.073130512876276,7.444941567030672,245.84680499895958,7.289180799077385,Bean
25.93094358490721,38.689035535679,277.3131736092481,6.5980847972395456,Lettuce
17.983228038135003,19.29140578675025,142.55804642114418,7.9213210609585385,Grape
20.857228399054073,5.0060611852018395,237.8197310934417,7.069858747900749,Bean
51.47008912294532,28.000811265675342,274.24882234110277,5.850243708306387,Alfalfa
28.570034656521326,7.108335883742141,261.53105263255793,5.887195374487189,Bean
42.78428749432679,17.427630101940476,95.70334713480648,7.110577439507855,Barley
55.30755437693712,36.81394193550723,289.0729703783403,8.309710654212518,Rice
72.13553457664287,7.821032972983964,144.1691101073656,6.425056365028596,Tomato
13.538092585698905,42.77023215602011,134.81016529345908,8.108623506577654,Cotton
81.94693590181384,5.17189651963624,65.60783181944508,7.792286759736638,Wheat
66.51103505418169,16.1070741140856,171.54341352622075,6.24343732872072,Tomato
17.35831287539847,38.34068252684322,77.25340391023218,5.6090222449487275,Alfalfa
88.62207616960995,19.232156737818805,112.1349552318565,5.805541795427148,Wheat
92.87851604786319,9.58515746297061,129.23565544182034,7.685481801542321,Bean
15.497016386937737,21.210526346019254,252.20658087292102,6.09900921412194,Lettuce
34.918988333248336,17.16769788730365,268.8721625989741,6.613812761516181,Lettuce
82.55811518137551,42.92203559722497,125.61657936536741,7.005097498019275,Barley
77.34337213452925,19.10065629133144,264.6745303111435,7.676404505350488,Onion
26.60689174207396,40.501961229920326,264.30773434244776,5.839693669777376,Chickpea
28.841439100303926,45.13424651648306,241.1627375962184,6.719099215832385,Lettuce
43.34248925122438,24.52178388094383,86.67377850379538,6.955218727428086,Barley
53.60706866719192,45.94744147344764,222.58071172518225,7.122481191914619,Wheat
65.64292943772664,21.97931242834368,286.2560161451422,7.9550819241856505,Rice
43.202227561279514,48.38352874205487,220.63511969178927,6.0150345851296505,Onion
51.62812445198331,9.018028603650782,132.9042122769585,7.923494355479867,Citrus
77.2723844320381,35.915866992645924,175.1448293577078,7.578635283089957,Rice
13.30148826015381,27.22163182056179,211.4312608377634,7.167612442596878,Bean
32.719324990961866,22.444196245504116,177.6426021821259,7.598583611207715,Onion
74.20146272960972,33.472034543687045,79.98823543274246,6.73605321685497,Barley
90.56861539184794,36.67356912354491,128.01601116300515,5.915192757904373,Bean
56.05096979040995,5.196347134263909,250.59900763840812,7.497295720796102,Wheat
57.89021367387841,12.512888993623942,265.35451152387935,7.0740169200568666,Wheat
19.645481020579844,37.08707227854434,84.32500817889256,7.418124401628327,Bean
50.26711301411092,34.98734361101929,288.09668809968116,6.51399634308547,Wheat
57.935553980952086,48.47213773079047,132.20565446215232,8.220599732019508,Rice
31.82234532712567,39.24670056128524,215.57843468267998,7.262109605726731,Bean
34.231890785444286,47.784771847910214,237.95628648917028,5.756207452872621,Chickpea
43.95557467941604,36.61432256906632,252.98655865947086,6.849411972113286,Wheat
11.806407799995373,18.412349388774942,286.43742555648254,7.769068164230903,Tomato
38.987124902486045,9.741421501288542,128.22988700720566,7.882403685196817,Potato
29.03032062968902,40.1820738505221,264.6266136378886,6.983791158291276,Lettuce
39.47476169601232,33.986714966416216,82.92172585905176,8.184242712493903,Wheat
20.778591863732608,7.1683705576983305,226.26022658839818,6.303005311582893,Lettuce
90.14745526659054,21.202270965544024,235.49443237849647,6.7317960917148,Wheat
63.42332081986438,48.05599169679288,219.4308103003301,8.19579073170691,Rice
71.11920872300406,27.518051556959055,113.07868403378825,8.188770149414736,Rice
81.02541147466044,24.47281112088671,268.26078675380086,7.557138306474043,Rice
54.85979790361515,25.596482232168228,92.21461584259876,8.07694164136666,Rice
17.82282592786813,14.399722580232368,63.40869788020771,5.766319800868698,Sugarcane
58.3395887636693,21.591822688915784,229.36624765297805,8.09498492862333,Rice
62.815700621879124,21.641596519422947,168.86892880818343,6.46185971965068,Rice
77.0895526765897,7.355975908436259,262.274504989669,6.034994537284649,Tomato
48.84935916067114,39.54054328330632,145.84928526456474,6.218109509026139,Onion
21.48222725160074,23.742699435674552,92.0696471269282,6.753905524041661,Lettuce
35.539831521885205,41.99809490673905,259.11054811746743,6.253576013813402,Lettuce
42.67740667587716,43.26566005039529,187.22740791001792,6.461702758049497,Onion
68.13255171984412,14.539732461439613,97.29894809758872,5.9049354582149265,Olive
61.37004742020207,34.580906697655784,230.09599964661143,6.388530296676995,Rice
42.048705330806165,26.252681187334176,177.77840962237514,7.216851443626004,Wheat
98.78637239136818,44.60705320646683,201.07824556007995,6.825561124273191,Wheat
64.51973374211985,14.708330562940436,165.22458455164548,6.540156283707733,Wheat
31.350411256239504,35.50159401395199,257.1772459545016,7.739356386571342,Tomato
19.160422535836336,32.348845501372516,257.39067892076247,8.180529914179953,Cotton
23.75732252658988,18.288566490732475,227.34720545609656,7.770367668707191,Olive
32.136195554605735,11.147040664302768,76.35034434911557,6.496002106353037,Lettuce
24.46132359336001,34.32378922147744,259.7134654760172,7.733326503512661,Grape
26.79103216461752,38.23688561595488,217.75324513322747,5.955940547422154,Sorghum
35.65856518244624,19.20323046935075,224.2560415010749,5.890953964273873,Grape
25.603623576527934,34.01746718100412,140.74571010096793,6.536881111108476,Lettuce
90.70888821637827,22.780890842517646,269.8198890392517,7.9231071071321715,Rice
17.2210371095478,37.094309747717794,231.34290005871438,6.2390447417269055,Lettuce
57.20602506132292,13.96468737023239,78.14761663229862,5.6897602266960385,Olive
46.935714429069535,45.059675118627844,151.94450860154066,5.895128605619066,Pea
98.41407552177458,17.933431840951087,271.59509049003543,8.076234905588741,Date Palm
20.08350119512471,21.55036944902688,61.79917542434475,7.401349854241863,Bean
45.80700391411675,7.61413784361574,290.35415491051236,6.25960349010993,Onion
97.2523389947832,10.018049554457438,219.7906420798907,7.165887475984544,Wheat
87.89564133045822,28.213785622054765,207.84399441084415,7.082738867276051,Wheat
83.5364863854352,17.041670452758716,117.63981412199784,7.466307935321984,Barley
33.211254434044584,42.59661015839875,112.19794718479426,6.199562663264849,Lettuce
25.379882865105923,5.661202489472923,285.5145548721489,8.093208961583194,Alfalfa
70.17788979319879,22.05923219023713,124.56811355853068,6.4281056862400385,Rice
93.64383902148272,20.18054960460917,243.87632417974984,7.582394961928711,Rice
60.10866037125368,5.8697433912920465,148.28044955176978,5.548373939116645,Lettuce
61.44514205229099,10.59657795502296,84.81351769617599,6.617971389682442,Barley
35.19811842942558,23.613920371338587,52.678824423839735,6.555129453876425,Lettuce
79.25436398727432,27.178906300135097,186.0643342538127,7.130453285749043,Wheat
26.833937370177104,23.19303862646911,293.94470463723314,5.71820878533159,Date Palm
39.131131276381936,28.89219552854422,142.28404845230114,7.870394121178325,Onion
48.28927947547751,31.780925370755668,139.2980834982612,6.1533424053027055,Onion
55.68493408160095,5.446571950752603,136.02290446236054,7.531113444646031,Cotton
31.816875917357223,25.884282175407673,180.13595932621462,7.909636369732279,Maize
20.335314226528318,48.357465839941476,160.16622085607338,7.185630868724539,Bean
64.95580381974693,28.35645260582969,269.9786566817536,7.7226496201659565,Rice
35.97674979162302,35.489402035652894,176.38019793087255,7.485580936645016,Bean
62.31143992803511,19.033873606259746,176.93945954714218,6.566589391456023,Wheat
23.892644374678206,39.829612016874314,84.59289868013914,7.926575617100696,Wheat
53.30260916693357,39.781466684425176,295.6848852275965,6.384104109656584,Rice
57.93304892964273,28.458322144436252,112.49322271720742,7.213638753254552,Barley
14.664118314018422,48.92062204756461,68.34101686490067,7.736193217424619,Grape
40.294385037452855,10.6497596643194,215.7865622438022,6.6368677294375225,Wheat
22.09732092450768,5.7626449200311445,198.84159253921817,6.408302822852275,Lettuce
15.703747342549097,39.65711952906932,153.78641349818645,6.878038030518468,Lettuce
99.09642091509507,41.32199918141971,155.5480584701695,7.953890483047461,Rice
39.01184604772507,10.409325310425931,246.2659802616078,8.289765289436994,Sorghum
82.88870012691714,16.951227483137274,98.92816002491227,7.135250238579671,Barley
32.917658928738746,5.789856351498301,255.06332973622244,7.484398615970956,Bean
71.33524500015363,18.19888748512541,212.18677847375454,8.209820866716743,Lettuce
78.42050739007179,39.79138432634022,154.74244344488108,5.795640554238827,Tomato
63.60748665470599,28.30822374706605,164.50715414596715,6.196235733598495,Rice
52.441856969514255,20.664301692572963,114.16180179652395,7.626700018754748,Rice
47.06568227325417,21.728268270784863,238.0285831742437,7.971233385736899,Sorghum
41.39814398886958,5.060913157196067,178.21868557631694,8.071087084991735,Cucumber
93.65762298230433,18.491023740435615,130.2136356874609,6.745321530564798,Barley
84.75574670089563,34.09064337370687,199.01252894023756,5.7680197068756005,Olive
96.85242195998613,48.83874997173607,298.93361301283073,6.81334443189886,Wheat
21.186750113699027,43.11773721427548,158.81556991413845,6.192203770621162,Lettuce
75.77807276832799,6.0617734090488105,280.17285019465487,6.373589364989872,Tomato
94.45064111389341,45.43522721036777,136.2542099811415,7.8168026705125175,Rice
26.310975954909413,40.24392859843817,63.68317673124647,5.726581258077661,Wheat
15.984664063009975,40.11692556069412,101.06052659210721,7.982743652442107,Rice
76.70085843610532,25.60980915516072,154.67378583192107,6.783007257472507,Wheat
61.70258018619207,22.910238182952625,104.90873214864226,7.2881917933017855,Barley
85.76458990824449,18.631207797493666,50.05675955456388,5.768956693707037,Sugarcane
22.579513896366056,7.95626865294646,278.7503844368818,6.512077235071839,Lettuce
81.57405806739011,15.27059135721646,260.96985280773225,5.7691027570445375,Tomato
28.14645880429701,16.097163574011105,235.57305787173678,8.38463116864333,Lentil
24.729034857913405,26.783468136959073,91.95364891150716,7.921784947978751,Sugarcane
24.783921813789362,38.63499829685123,80.09089405249651,6.878898263069381,Lettuce
83.3117248208244,26.321442277907597,66.90118736809579,6.170807644971013,Rice
69.867749862658,7.603000225122227,231.0072971932303,8.300365315749556,Date Palm
57.07588822922074,48.100541044469175,282.2019901719713,6.533789787180915,Wheat
42.29474357111523,47.42259435923505,157.63395522825925,5.982953295062124,Sorghum
88.94804867317974,40.33352944167838,79.78516799901205,7.189493165361865,Barley
45.32005966803718,49.60975557038993,178.09820518302664,8.331322361034449,Potato
83.49394955244193,29.501704976011833,137.20797686465755,5.511490871500968,Olive
49.52214177131966,48.32457576139427,143.70623108749942,6.214374529761996,Onion
43.92499864824168,8.402226827753784,205.3326560389268,8.315342921231224,Date Palm
51.64118071026458,21.45563367176171,229.67952831555058,6.013257900571486,Rice
37.12400867477279,15.142157060304463,77.65089971829022,5.8397303549194595,Lentil
77.2848442158626,13.81248878604215,58.89755770161909,7.210561647399413,Barley
55.24483510832312,11.336132700170424,298.5825756714287,8.08553146988449,Date Palm
30.89914256321356,33.00861387046985,108.18208722888795,6.931329453081778,Lettuce
90.96171159471116,40.159483508628725,63.45763122711477,8.483692770053574,Rice
44.55020992358903,31.02342797391623,97.46883227397998,7.537515098613978,Bean
58.919757500258974,11.613321931469436,59.739461587116054,5.722224721631343,Citrus
91.58248998680922,41.50056964700619,147.95272365429292,8.478496395045926,Rice
66.18141963225929,33.61796182236778,250.60044611283107,6.723682710340571,Wheat
20.520823663752765,22.467456775714798,135.31111243943013,6.362207601536448,Lettuce
94.58489112521276,35.335863299122835,161.04585171959164,7.173637550733657,Wheat
66.4937247764276,16.69572406592748,218.89669339185969,6.412922775462593,Tomato
40.14150531913775,20.533649382239474,177.22351751747004,5.759372521360457,Potato
22.53448653970485,46.28686294093956,265.36142150533107,5.50428502923753,Chickpea
81.46226703432664,18.072702755213918,266.50891876143913,6.848750058760787,Wheat
65.80654803356622,26.149472067107148,52.47767387278841,8.010590266679777,Rice
58.01149827786894,45.056351182820656,244.5115766207998,7.21694555689023,Wheat
90.45033247458619,36.847460762038736,165.18340006041848,8.497621896830323,Rice
